,type,properties.EU_FLAG,properties.EFTA_FLAG,properties.CC_FLAG,properties.LEVL_CODE,properties.NUTS_BN_ID,properties.COAS_FLAG,properties.OTHR_FLAG,properties.LEFT_NUTS3,properties.RIGHT_NUTS3,geometry.type,geometry.coordinates,geometry
328,Feature,T,F,F,1,3947,F,F,AT314,AT121,MultiLineString,"[[[14.738545058000057, 47.74742634000006], [14.743642561000058, 47.75592830100004], [14.737524866000058, 47.75975982300008], [14.725005531000022, 47.76760070300003], [14.714106378000054, 47.78768189400006], [14.724025399000027, 47.79505185900007], [14.731237915000065, 47.80041085500005], [14.721356293000042, 47.808822244000055], [14.711484527000039, 47.81722524200006], [14.711780772000054, 47.82273064000003], [14.716675424000073, 47.82699489700008], [14.72105595000005, 47.830811244000074], [14.723264744000062, 47.837946715000044], [14.716784461000032, 47.844722948000026], [14.710926510000036, 47.85084842800006], [14.736342037000043, 47.86327849700007], [14.741881602000035, 47.864193011000054], [14.754475305000028, 47.86627207500004], [14.762187561000076, 47.87260854500005], [14.764130883000064, 47.87377003000006], [14.766032252000059, 47.87639642400006], [14.770311456000059, 47.88016694100003], [14.770129912000073, 47.886349695000035], [14.760552529000051, 47.89581201300007], [14.75652073200007, 47.90624671000006], [14.747541992000038, 47.91221741600003], [14.731330828000068, 47.922997559000066], [14.729607022000039, 47.928107914000066], [14.727696743000024, 47.93377108400006], [14.712969477000058, 47.92967341200006], [14.700839986000062, 47.92629853700004], [14.688831075000053, 47.92977169800008], [14.670929336000029, 47.93494915500003], [14.64845002900006, 47.94207489400003], [14.632148742000027, 47.94268908500004], [14.628197281000041, 47.94283796600007], [14.616237131000048, 47.94742666700006], [14.607302066000045, 47.95061148000008], [14.596092180000028, 47.959212052000055], [14.585268862000078, 47.96751603600006], [14.566354554000043, 47.97459558500003], [14.562033653000071, 47.97621288100004], [14.560171041000046, 47.977794370000026], [14.556718834000037, 47.98072553900005], [14.526001688000065, 47.990301369000065], [14.514717836000045, 47.99231429500003], [14.50026323700007, 47.99489285000004], [14.494600465000076, 47.998457759000075], [14.494091259000072, 48.00259639500007], [14.493047193000052, 48.01108216100005], [14.486530499000025, 48.01285639500003], [14.467890599000043, 48.03699008900003], [14.462389353000049, 48.039230340000074], [14.457108470000037, 48.04138085300008], [14.458238735000066, 48.04856585300007], [14.46010334400006, 48.060419024000055], [14.455341257000043, 48.06331767300003], [14.45266792700005, 48.064944910000065], [14.45448028900006, 48.067701086000056], [14.45823520700003, 48.07341143300005], [14.457287998000027, 48.07630416400008], [14.456145632000073, 48.07979289200006], [14.458941011000036, 48.081136558000026], [14.46547190900003, 48.08427579000005], [14.46120912200007, 48.087767116000066], [14.458433485000057, 48.090040430000045], [14.469089673000042, 48.09956254700006], [14.48195013000003, 48.10551129900006]]]","MULTILINESTRING ((14.738545058000057 47.74742634000006, 14.743642561000058 47.75592830100004, 14.737524866000058 47.75975982300008, 14.725005531000022 47.76760070300003, 14.714106378000054 47.78768189400006, 14.724025399000027 47.79505185900007, 14.731237915000065 47.80041085500005, 14.721356293000042 47.808822244000055, 14.711484527000039 47.81722524200006, 14.711780772000054 47.82273064000003, 14.716675424000073 47.82699489700008, 14.72105595000005 47.830811244000074, 14.723264744000062 47.837946715000044, 14.716784461000032 47.844722948000026, 14.710926510000036 47.85084842800006, 14.736342037000043 47.86327849700007, 14.741881602000035 47.864193011000054, 14.754475305000028 47.86627207500004, 14.762187561000076 47.87260854500005, 14.764130883000064 47.87377003000006, 14.766032252000059 47.87639642400006, 14.770311456000059 47.88016694100003, 14.770129912000073 47.886349695000035, 14.760552529000051 47.89581201300007, 14.75652073200007 47.90624671000006, 14.747541992000038 47.91221741600003, 14.731330828000068 47.922997559000066, 14.729607022000039 47.928107914000066, 14.727696743000024 47.93377108400006, 14.712969477000058 47.92967341200006, 14.700839986000062 47.92629853700004, 14.688831075000053 47.92977169800008, 14.670929336000029 47.93494915500003, 14.64845002900006 47.94207489400003, 14.632148742000027 47.94268908500004, 14.628197281000041 47.94283796600007, 14.616237131000048 47.94742666700006, 14.607302066000045 47.95061148000008, 14.596092180000028 47.959212052000055, 14.585268862000078 47.96751603600006, 14.566354554000043 47.97459558500003, 14.562033653000071 47.97621288100004, 14.560171041000046 47.977794370000026, 14.556718834000037 47.98072553900005, 14.526001688000065 47.990301369000065, 14.514717836000045 47.99231429500003, 14.50026323700007 47.99489285000004, 14.494600465000076 47.998457759000075, 14.494091259000072 48.00259639500007, 14.493047193000052 48.01108216100005, 14.486530499000025 48.01285639500003, 14.467890599000043 48.03699008900003, 14.462389353000049 48.039230340000074, 14.457108470000037 48.04138085300008, 14.458238735000066 48.04856585300007, 14.46010334400006 48.060419024000055, 14.455341257000043 48.06331767300003, 14.45266792700005 48.064944910000065, 14.45448028900006 48.067701086000056, 14.45823520700003 48.07341143300005, 14.457287998000027 48.07630416400008, 14.456145632000073 48.07979289200006, 14.458941011000036 48.081136558000026, 14.46547190900003 48.08427579000005, 14.46120912200007 48.087767116000066, 14.458433485000057 48.090040430000045, 14.469089673000042 48.09956254700006, 14.48195013000003 48.10551129900006))"
329,Feature,T,F,F,1,3950,F,F,DE27C,DE146,MultiLineString,"[[[10.136457220000068, 48.108459581000034], [10.137533014000041, 48.10633255300007], [10.13682118500003, 48.10575710200004], [10.13581868600005, 48.10494666900007], [10.13666149100004, 48.10078312400003], [10.13755100700007, 48.10033810400006], [10.140392310000038, 48.098916615000064], [10.14055163100005, 48.09547393500003], [10.138788452000028, 48.09114995500005], [10.134591241000066, 48.08085681100005], [10.140904764000027, 48.07543613000007], [10.142980672000022, 48.07365379200007], [10.141759755000066, 48.06908773600003], [10.140640532000077, 48.06490199900003], [10.141187959000035, 48.06371559000007], [10.14343610700007, 48.058843307000075], [10.14047086200003, 48.04721086100005], [10.132380402000024, 48.037610691000054], [10.128044815000067, 48.03246606700003], [10.13343111100005, 48.02633343800005], [10.135728037000035, 48.02376141900004]]]","MULTILINESTRING ((10.136457220000068 48.108459581000034, 10.137533014000041 48.10633255300007, 10.13682118500003 48.10575710200004, 10.13581868600005 48.10494666900007, 10.13666149100004 48.10078312400003, 10.13755100700007 48.10033810400006, 10.140392310000038 48.098916615000064, 10.14055163100005 48.09547393500003, 10.138788452000028 48.09114995500005, 10.134591241000066 48.08085681100005, 10.140904764000027 48.07543613000007, 10.142980672000022 48.07365379200007, 10.141759755000066 48.06908773600003, 10.140640532000077 48.06490199900003, 10.141187959000035 48.06371559000007, 10.14343610700007 48.058843307000075, 10.14047086200003 48.04721086100005, 10.132380402000024 48.037610691000054, 10.128044815000067 48.03246606700003, 10.13343111100005 48.02633343800005, 10.135728037000035 48.02376141900004))"
330,Feature,T,F,F,1,4670,F,F,DEB1A,DE723,MultiLineString,"[[[8.121913464000045, 50.27722512200006], [8.119313735000048, 50.29746208500006], [8.111367376000032, 50.30288185000006], [8.103886168000031, 50.30798436300006], [8.105466570000033, 50.31723744700008], [8.10618306200007, 50.32143243000007], [8.101384481000025, 50.32658020500003], [8.086298878000036, 50.329951091000055], [8.083748498000034, 50.32994067700008], [8.075224486000025, 50.32990587000006], [8.071436035000033, 50.33262659900004], [8.074315593000051, 50.33612032500008], [8.076892932000021, 50.33924737400008], [8.075933835000058, 50.34925736800005], [8.070425168000043, 50.35575013500005], [8.069977670000071, 50.35814442800006], [8.063852035000025, 50.368817542000045], [8.059988274000034, 50.37411129700007], [8.052537404000077, 50.37565094400003], [8.052147820000073, 50.378739274000054], [8.047206346000053, 50.37666702300004], [8.047014399000034, 50.376586528000075], [8.046903359000055, 50.376782193000054], [8.041974769000035, 50.38546688900004], [8.032848170000022, 50.382124772000054], [8.032472148000068, 50.38198707500004], [8.014559278000036, 50.384524955000074], [8.020362275000025, 50.38849438200003], [8.021561964000057, 50.39283059400003], [8.023757470000021, 50.40076613700006], [8.014000904000056, 50.40094313900005], [8.012445054000068, 50.400595613000064], [8.003886745000045, 50.39868396700007], [7.989626721000036, 50.39817151300008], [7.989643202000025, 50.401025909000055], [7.985916788000054, 50.40424523000007], [7.982397770000034, 50.40728537700005], [7.98057800600003, 50.40710657200003], [7.971559469000056, 50.406220433000044]]]","MULTILINESTRING ((8.121913464000045 50.27722512200006, 8.119313735000048 50.29746208500006, 8.111367376000032 50.30288185000006, 8.103886168000031 50.30798436300006, 8.105466570000033 50.31723744700008, 8.10618306200007 50.32143243000007, 8.101384481000025 50.32658020500003, 8.086298878000036 50.329951091000055, 8.083748498000034 50.32994067700008, 8.075224486000025 50.32990587000006, 8.071436035000033 50.33262659900004, 8.074315593000051 50.33612032500008, 8.076892932000021 50.33924737400008, 8.075933835000058 50.34925736800005, 8.070425168000043 50.35575013500005, 8.069977670000071 50.35814442800006, 8.063852035000025 50.368817542000045, 8.059988274000034 50.37411129700007, 8.052537404000077 50.37565094400003, 8.052147820000073 50.378739274000054, 8.047206346000053 50.37666702300004, 8.047014399000034 50.376586528000075, 8.046903359000055 50.376782193000054, 8.041974769000035 50.38546688900004, 8.032848170000022 50.382124772000054, 8.032472148000068 50.38198707500004, 8.014559278000036 50.384524955000074, 8.020362275000025 50.38849438200003, 8.021561964000057 50.39283059400003, 8.023757470000021 50.40076613700006, 8.014000904000056 50.40094313900005, 8.012445054000068 50.400595613000064, 8.003886745000045 50.39868396700007, 7.989626721000036 50.39817151300008, 7.989643202000025 50.401025909000055, 7.985916788000054 50.40424523000007, 7.982397770000034 50.40728537700005, 7.98057800600003 50.40710657200003, 7.971559469000056 50.406220433000044))"
331,Feature,T,F,F,1,4681,F,F,DEG0K,DE249,MultiLineString,"[[[11.603290308000055, 50.39876590100005], [11.620865851000076, 50.387997022000036], [11.637930485000027, 50.389790066000046], [11.694342763000066, 50.39578688000006], [11.703516067000066, 50.40209112000008], [11.704980823000028, 50.40309775600008], [11.70781265000005, 50.402877259000036], [11.709872348000033, 50.40271688300004], [11.71444114600007, 50.39748833600004], [11.735838258000058, 50.40630001100004], [11.744268770000076, 50.40918021500005], [11.755509680000046, 50.40867990000004], [11.754200095000044, 50.41136469500003], [11.75221840000006, 50.41542739100004], [11.764377897000031, 50.41322691100004], [11.770556943000031, 50.41210870100008], [11.774968714000067, 50.415164695000044], [11.77865244000003, 50.41771637900007], [11.783130546000052, 50.41665805200006], [11.78686162300005, 50.41577627400005], [11.789405342000066, 50.41632434300004], [11.795222895000052, 50.41757779200003], [11.81621038000003, 50.40171015400006], [11.82618479100006, 50.40290488100004], [11.826517138000042, 50.400113], [11.821128756000064, 50.39670385000005], [11.819662315000073, 50.395776055000056], [11.819696246000035, 50.39207970100006], [11.822751594000067, 50.39034980200006], [11.83492570900006, 50.393376974000034], [11.849407811000049, 50.40041611000004], [11.85067742900003, 50.401033218000066], [11.85107963200005, 50.40099745900005], [11.86248282500003, 50.39998362600005], [11.876241494000055, 50.40974708500005], [11.883457336000049, 50.414867607000076], [11.893299585000022, 50.41567875700008], [11.901760805000038, 50.41637608900004], [11.919323122000037, 50.424728016000074]]]","MULTILINESTRING ((11.603290308000055 50.39876590100005, 11.620865851000076 50.387997022000036, 11.637930485000027 50.389790066000046, 11.694342763000066 50.39578688000006, 11.703516067000066 50.40209112000008, 11.704980823000028 50.40309775600008, 11.70781265000005 50.402877259000036, 11.709872348000033 50.40271688300004, 11.71444114600007 50.39748833600004, 11.735838258000058 50.40630001100004, 11.744268770000076 50.40918021500005, 11.755509680000046 50.40867990000004, 11.754200095000044 50.41136469500003, 11.75221840000006 50.41542739100004, 11.764377897000031 50.41322691100004, 11.770556943000031 50.41210870100008, 11.774968714000067 50.415164695000044, 11.77865244000003 50.41771637900007, 11.783130546000052 50.41665805200006, 11.78686162300005 50.41577627400005, 11.789405342000066 50.41632434300004, 11.795222895000052 50.41757779200003, 11.81621038000003 50.40171015400006, 11.82618479100006 50.40290488100004, 11.826517138000042 50.400113, 11.821128756000064 50.39670385000005, 11.819662315000073 50.395776055000056, 11.819696246000035 50.39207970100006, 11.822751594000067 50.39034980200006, 11.83492570900006 50.393376974000034, 11.849407811000049 50.40041611000004, 11.85067742900003 50.401033218000066, 11.85107963200005 50.40099745900005, 11.86248282500003 50.39998362600005, 11.876241494000055 50.40974708500005, 11.883457336000049 50.414867607000076, 11.893299585000022 50.41567875700008, 11.901760805000038 50.41637608900004, 11.919323122000037 50.424728016000074))"
332,Feature,T,F,F,1,4682,F,F,DED44,DE249,MultiLineString,"[[[11.919323122000037, 50.424728016000074], [11.934595483000066, 50.42278626700005], [11.944145337000066, 50.416470590000074], [11.944689081000035, 50.41173895500003], [11.952811908000058, 50.40633074900006], [11.950271705000034, 50.40224772500005]]]","MULTILINESTRING ((11.919323122000037 50.424728016000074, 11.934595483000066 50.42278626700005, 11.944145337000066 50.416470590000074, 11.944689081000035 50.41173895500003, 11.952811908000058 50.40633074900006, 11.950271705000034 50.40224772500005))"
333,Feature,T,F,F,1,4683,F,F,DE732,DE265,MultiLineString,"[[[9.770682190000059, 50.42305563800005], [9.779303758000026, 50.41951270900006], [9.78727476000006, 50.42315724400004], [9.791440395000052, 50.42506187300006], [9.80675971900007, 50.42214711400004], [9.811265669000022, 50.417129369000065], [9.810273061000032, 50.41516171100005], [9.809183319000056, 50.41300150200004], [9.823699499000043, 50.40632807500003], [9.831565174000048, 50.40580280100005], [9.837643655000022, 50.405396877000044], [9.846820010000044, 50.40218906600006], [9.858800017000021, 50.39800117200008], [9.861276923000048, 50.40029661700004], [9.870418160000042, 50.40876815800004], [9.880883553000047, 50.40154498900006], [9.883624530000077, 50.39965317900004], [9.903263896000055, 50.404791070000044], [9.935654764000049, 50.41960648600008]]]","MULTILINESTRING ((9.770682190000059 50.42305563800005, 9.779303758000026 50.41951270900006, 9.78727476000006 50.42315724400004, 9.791440395000052 50.42506187300006, 9.80675971900007 50.42214711400004, 9.811265669000022 50.417129369000065, 9.810273061000032 50.41516171100005, 9.809183319000056 50.41300150200004, 9.823699499000043 50.40632807500003, 9.831565174000048 50.40580280100005, 9.837643655000022 50.405396877000044, 9.846820010000044 50.40218906600006, 9.858800017000021 50.39800117200008, 9.861276923000048 50.40029661700004, 9.870418160000042 50.40876815800004, 9.880883553000047 50.40154498900006, 9.883624530000077 50.39965317900004, 9.903263896000055 50.404791070000044, 9.935654764000049 50.41960648600008))"
334,Feature,T,F,F,1,4686,F,F,DE732,DE265,MultiLineString,"[[[9.732914479000044, 50.35614940500005], [9.74456189700004, 50.36404236000004], [9.745447806000072, 50.37247905800007], [9.753829592000045, 50.385979020000036], [9.758564683000031, 50.40261977400007], [9.754538, 50.40825527100003], [9.75178797600006, 50.41210403400004], [9.754015331000062, 50.41753862400003], [9.764130385000044, 50.42574802300004], [9.770682190000059, 50.42305563800005]]]","MULTILINESTRING ((9.732914479000044 50.35614940500005, 9.74456189700004 50.36404236000004, 9.745447806000072 50.37247905800007, 9.753829592000045 50.385979020000036, 9.758564683000031 50.40261977400007, 9.754538 50.40825527100003, 9.75178797600006 50.41210403400004, 9.754015331000062 50.41753862400003, 9.764130385000044 50.42574802300004, 9.770682190000059 50.42305563800005))"
335,Feature,T,F,F,1,4650,F,F,DEG0V,DE247,MultiLineString,"[[[10.945591156000035, 50.38650604800006], [10.955522467000037, 50.377873728000054], [10.962237326000036, 50.376283330000035], [10.962453410000023, 50.372651149000035], [10.961574446000043, 50.37185098200007], [10.958037367000031, 50.36863099100003], [10.98578036500004, 50.34732039600004], [10.998227444000065, 50.349994957000035], [10.993600996000055, 50.35684821900003], [10.993604636000043, 50.35686824700008], [10.995147433000056, 50.365358280000066], [11.035782826000059, 50.36020436700005], [11.033986156000026, 50.35724127000003], [11.032960102000061, 50.35554908600005], [11.034411250000062, 50.34871436800006], [11.037516477000054, 50.34592472000003], [11.045551877000037, 50.34601048400003], [11.07420815300003, 50.35313075300007], [11.074256513000023, 50.353142769000044], [11.074267742000075, 50.35314182900004], [11.081440214000054, 50.35254173000004], [11.090464749000034, 50.36536708600005], [11.090637043000072, 50.36561194400008], [11.115305203000048, 50.36700710500003], [11.118648938000035, 50.35936281100004], [11.117409298000041, 50.35496241900006], [11.11615043300003, 50.35049378300005], [11.121074471000043, 50.34948132800008], [11.122621894000076, 50.35094798400007], [11.127167077000024, 50.35525593400007], [11.135503659000051, 50.35313127300003], [11.138793226000075, 50.347136729000056], [11.157895609000036, 50.33090363200006], [11.15848531000006, 50.324709631000076], [11.150432746000035, 50.32102793200005], [11.135571928000047, 50.314233442000045], [11.13236394200004, 50.308752509000044], [11.132843915000024, 50.302461222000034], [11.136782224000058, 50.29868432000006], [11.138941786000032, 50.296613265000076], [11.14184261500003, 50.29383132300006], [11.145786592000036, 50.28570356800003], [11.153859107000073, 50.28461664200006], [11.15749412100007, 50.28736362300003], [11.15839906900004, 50.28804749200003], [11.163178209000023, 50.28452970600006], [11.165260790000048, 50.28299677900003], [11.166641802000072, 50.28280286200004], [11.182334959000059, 50.28059927800007], [11.178705948000072, 50.27678803800006], [11.175560502000053, 50.27348464500005], [11.175487256000054, 50.26982853000004], [11.189943055000072, 50.27118555100003]]]","MULTILINESTRING ((10.945591156000035 50.38650604800006, 10.955522467000037 50.377873728000054, 10.962237326000036 50.376283330000035, 10.962453410000023 50.372651149000035, 10.961574446000043 50.37185098200007, 10.958037367000031 50.36863099100003, 10.98578036500004 50.34732039600004, 10.998227444000065 50.349994957000035, 10.993600996000055 50.35684821900003, 10.993604636000043 50.35686824700008, 10.995147433000056 50.365358280000066, 11.035782826000059 50.36020436700005, 11.033986156000026 50.35724127000003, 11.032960102000061 50.35554908600005, 11.034411250000062 50.34871436800006, 11.037516477000054 50.34592472000003, 11.045551877000037 50.34601048400003, 11.07420815300003 50.35313075300007, 11.074256513000023 50.353142769000044, 11.074267742000075 50.35314182900004, 11.081440214000054 50.35254173000004, 11.090464749000034 50.36536708600005, 11.090637043000072 50.36561194400008, 11.115305203000048 50.36700710500003, 11.118648938000035 50.35936281100004, 11.117409298000041 50.35496241900006, 11.11615043300003 50.35049378300005, 11.121074471000043 50.34948132800008, 11.122621894000076 50.35094798400007, 11.127167077000024 50.35525593400007, 11.135503659000051 50.35313127300003, 11.138793226000075 50.347136729000056, 11.157895609000036 50.33090363200006, 11.15848531000006 50.324709631000076, 11.150432746000035 50.32102793200005, 11.135571928000047 50.314233442000045, 11.13236394200004 50.308752509000044, 11.132843915000024 50.302461222000034, 11.136782224000058 50.29868432000006, 11.138941786000032 50.296613265000076, 11.14184261500003 50.29383132300006, 11.145786592000036 50.28570356800003, 11.153859107000073 50.28461664200006, 11.15749412100007 50.28736362300003, 11.15839906900004 50.28804749200003, 11.163178209000023 50.28452970600006, 11.165260790000048 50.28299677900003, 11.166641802000072 50.28280286200004, 11.182334959000059 50.28059927800007, 11.178705948000072 50.27678803800006, 11.175560502000053 50.27348464500005, 11.175487256000054 50.26982853000004, 11.189943055000072 50.27118555100003))"
336,Feature,T,F,F,1,4651,F,F,DEB24,DEA28,MultiLineString,"[[[6.800711664000062, 50.36178152200006], [6.795401616000049, 50.36053796300007], [6.78753408700004, 50.36194476400004], [6.778585243000066, 50.36354491700007], [6.777776139000025, 50.36206564500003], [6.77615327500007, 50.35909859100008], [6.770520298000065, 50.360468913000034], [6.770263019000026, 50.360531501000025], [6.768377094000073, 50.35982020700004], [6.755354178000061, 50.354908497000054], [6.750325815000053, 50.354356436000046], [6.733524630000034, 50.35251184300006], [6.70675336100004, 50.342716402000065], [6.704077831000063, 50.340358070000036], [6.699244381000028, 50.33609764900007], [6.696722740000041, 50.34323154200007], [6.695413271000064, 50.34693611800003], [6.685639992000063, 50.35928193700005], [6.667538609000076, 50.371354729000075], [6.656943985000055, 50.367510508000066], [6.656831820000036, 50.35802604600008], [6.656812504000072, 50.356392706000065], [6.653208871000061, 50.350546103000056], [6.637904626000022, 50.34526691000008], [6.622245176000035, 50.35365909300003], [6.625289407000025, 50.36435794600004], [6.625982357000055, 50.366793296000026], [6.624941165000052, 50.37387466300004], [6.615664720000041, 50.37664205800007], [6.614413723000041, 50.376582115000076], [6.60370025800006, 50.37606876700005], [6.602322401000038, 50.37817889000007], [6.605272160000027, 50.38143616200006], [6.605860186000029, 50.382085490000065], [6.602651904000027, 50.387319415000036], [6.588828127000056, 50.38393548300007], [6.587488237000059, 50.38270814900005], [6.58184994800007, 50.37754349800008], [6.570237287000054, 50.37627952300005], [6.56136783200003, 50.37038790100007], [6.546283789000029, 50.366890341000044], [6.541838606000056, 50.370414940000046], [6.541728376000037, 50.370502342000066], [6.533054134000054, 50.36938108000004], [6.526491613000076, 50.36628207500007], [6.517309184000055, 50.36194587700004], [6.514502953000033, 50.35742466700003], [6.510059050000052, 50.358056128000044], [6.50592183200007, 50.35864401100008], [6.505330721000064, 50.355360725000025], [6.504789311000025, 50.35235349900006], [6.491128599000035, 50.346343594000075], [6.484743777000062, 50.33856114900004], [6.474212453000064, 50.340574583000034], [6.466421379000053, 50.34206412100008], [6.465451764000022, 50.341662316000054], [6.454626101000031, 50.33717620200008], [6.449590674000035, 50.33835299300006], [6.457829822000065, 50.34411549200007], [6.458268246000046, 50.34890788400003], [6.459370078000063, 50.36095195200005], [6.451709077000032, 50.36335593100006], [6.450308693000068, 50.363795364000055], [6.448175167000045, 50.36802385100003], [6.446555323000041, 50.37123425900006], [6.438510159000032, 50.37078252100008], [6.436175137000021, 50.36869805600003], [6.430773732000034, 50.36387624200006], [6.420877853000036, 50.36890291800006]]]","MULTILINESTRING ((6.800711664000062 50.36178152200006, 6.795401616000049 50.36053796300007, 6.78753408700004 50.36194476400004, 6.778585243000066 50.36354491700007, 6.777776139000025 50.36206564500003, 6.77615327500007 50.35909859100008, 6.770520298000065 50.360468913000034, 6.770263019000026 50.360531501000025, 6.768377094000073 50.35982020700004, 6.755354178000061 50.354908497000054, 6.750325815000053 50.354356436000046, 6.733524630000034 50.35251184300006, 6.70675336100004 50.342716402000065, 6.704077831000063 50.340358070000036, 6.699244381000028 50.33609764900007, 6.696722740000041 50.34323154200007, 6.695413271000064 50.34693611800003, 6.685639992000063 50.35928193700005, 6.667538609000076 50.371354729000075, 6.656943985000055 50.367510508000066, 6.656831820000036 50.35802604600008, 6.656812504000072 50.356392706000065, 6.653208871000061 50.350546103000056, 6.637904626000022 50.34526691000008, 6.622245176000035 50.35365909300003, 6.625289407000025 50.36435794600004, 6.625982357000055 50.366793296000026, 6.624941165000052 50.37387466300004, 6.615664720000041 50.37664205800007, 6.614413723000041 50.376582115000076, 6.60370025800006 50.37606876700005, 6.602322401000038 50.37817889000007, 6.605272160000027 50.38143616200006, 6.605860186000029 50.382085490000065, 6.602651904000027 50.387319415000036, 6.588828127000056 50.38393548300007, 6.587488237000059 50.38270814900005, 6.58184994800007 50.37754349800008, 6.570237287000054 50.37627952300005, 6.56136783200003 50.37038790100007, 6.546283789000029 50.366890341000044, 6.541838606000056 50.370414940000046, 6.541728376000037 50.370502342000066, 6.533054134000054 50.36938108000004, 6.526491613000076 50.36628207500007, 6.517309184000055 50.36194587700004, 6.514502953000033 50.35742466700003, 6.510059050000052 50.358056128000044, 6.50592183200007 50.35864401100008, 6.505330721000064 50.355360725000025, 6.504789311000025 50.35235349900006, 6.491128599000035 50.346343594000075, 6.484743777000062 50.33856114900004, 6.474212453000064 50.340574583000034, 6.466421379000053 50.34206412100008, 6.465451764000022 50.341662316000054, 6.454626101000031 50.33717620200008, 6.449590674000035 50.33835299300006, 6.457829822000065 50.34411549200007, 6.458268246000046 50.34890788400003, 6.459370078000063 50.36095195200005, 6.451709077000032 50.36335593100006, 6.450308693000068 50.363795364000055, 6.448175167000045 50.36802385100003, 6.446555323000041 50.37123425900006, 6.438510159000032 50.37078252100008, 6.436175137000021 50.36869805600003, 6.430773732000034 50.36387624200006, 6.420877853000036 50.36890291800006))"
337,Feature,T,F,F,1,4653,F,F,DEB24,DEA28,MultiLineString,"[[[6.420877853000036, 50.36890291800006], [6.42036201600007, 50.37264774600004], [6.415747454000041, 50.37506873700005], [6.418674585000076, 50.37867712600007], [6.421116306000044, 50.381687131000035], [6.413043133000031, 50.38948597000007], [6.394856515000072, 50.385972011000035], [6.386313723000058, 50.383868911000036], [6.390759566000042, 50.379806502000065], [6.389591547000066, 50.37242679900004], [6.396741726000073, 50.365980956000044], [6.395394400000043, 50.362571581000054], [6.398891861000038, 50.36235986400004], [6.402246448000028, 50.36215679500003], [6.399920636000047, 50.359257599000046], [6.398352488000057, 50.35730285400007], [6.401787145000071, 50.35362915200005], [6.404342884000073, 50.35089553800003], [6.404424999000071, 50.34873859800007], [6.404581269000062, 50.34463380600005], [6.412948854000035, 50.33464795900005], [6.416040911000039, 50.334419506000074], [6.42406178400006, 50.333826894000026], [6.425294902000076, 50.32301198700003]]]","MULTILINESTRING ((6.420877853000036 50.36890291800006, 6.42036201600007 50.37264774600004, 6.415747454000041 50.37506873700005, 6.418674585000076 50.37867712600007, 6.421116306000044 50.381687131000035, 6.413043133000031 50.38948597000007, 6.394856515000072 50.385972011000035, 6.386313723000058 50.383868911000036, 6.390759566000042 50.379806502000065, 6.389591547000066 50.37242679900004, 6.396741726000073 50.365980956000044, 6.395394400000043 50.362571581000054, 6.398891861000038 50.36235986400004, 6.402246448000028 50.36215679500003, 6.399920636000047 50.359257599000046, 6.398352488000057 50.35730285400007, 6.401787145000071 50.35362915200005, 6.404342884000073 50.35089553800003, 6.404424999000071 50.34873859800007, 6.404581269000062 50.34463380600005, 6.412948854000035 50.33464795900005, 6.416040911000039 50.334419506000074, 6.42406178400006 50.333826894000026, 6.425294902000076 50.32301198700003))"
338,Feature,T,F,F,1,4654,F,F,DEG0E,DE247,MultiLineString,"[[[10.886204260000056, 50.38798180200007], [10.892407538000043, 50.38101549600003], [10.89863000500003, 50.38301395700006], [10.910073211000054, 50.38668915400007], [10.933981407000033, 50.39219222100007], [10.945591156000035, 50.38650604800006]]]","MULTILINESTRING ((10.886204260000056 50.38798180200007, 10.892407538000043 50.38101549600003, 10.89863000500003 50.38301395700006, 10.910073211000054 50.38668915400007, 10.933981407000033 50.39219222100007, 10.945591156000035 50.38650604800006))"
