,id,geometry,version,sources,subtype,class,level,has_parts,height,is_underground,num_floors,num_floors_underground,min_height,min_floor,facade_color,facade_material,roof_material,roof_shape,roof_direction,roof_orientation,roof_color,roof_height,source_property,source_dataset,source_record_id,update_time,source_confidence,name
158,08b44a1129da9fff02002320e5df240c,"POLYGON ((-80.2101538 25.7652101, -80.2101563 25.7652827, -80.2102713 25.7652794, -80.2102688 25.7652068, -80.2101538 25.7652101))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435375894@1"", ""update_time"": ""2016-08-02T21:11:31.000Z"", ""confidence"": null}]",,,,False,6.8,False,,,,,,,,,,,,,,OpenStreetMap,w435375894@1,2016-08-02T21:11:31.000Z,,null
159,08b44a1129dabfff0200b14cc5f36529,"POLYGON ((-80.2099142 25.7652681, -80.2099647 25.7652675, -80.209962 25.7650837, -80.2099115 25.7650843, -80.2099142 25.7652681))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294615834@1"", ""update_time"": ""2014-07-27T04:16:13.000Z"", ""confidence"": null}]",,,,False,6.2,False,,,,,,,,,,,,,,OpenStreetMap,w294615834@1,2014-07-27T04:16:13.000Z,,null
160,08b44a1129dabfff0200622e46c6180e,"POLYGON ((-80.2097766 25.7652736, -80.2098839 25.7652696, -80.2098777 25.7651344, -80.2097703 25.7651384, -80.2097766 25.7652736))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w294615829@1"", ""update_time"": ""2014-07-27T04:16:12.000Z"", ""confidence"": null}]",,,,False,7.4,False,,,,,,,,,,,,,,OpenStreetMap,w294615829@1,2014-07-27T04:16:12.000Z,,null
161,08b44a1129c36fff0200eec52e3a12ea,"POLYGON ((-80.2097902 25.7653412, -80.2097937 25.7654485, -80.2099407 25.7654445, -80.2099371 25.7653372, -80.2097902 25.7653412))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435519735@1"", ""update_time"": ""2016-08-03T18:51:37.000Z"", ""confidence"": null}]",,,,False,10.8,False,,,,,,,,,,,,,,OpenStreetMap,w435519735@1,2016-08-03T18:51:37.000Z,,null
162,08b44a1129daefff020057d541264405,"POLYGON ((-80.2094586 25.7646721, -80.2095621 25.7646738, -80.2095653 25.764519, -80.2094604 25.7645172, -80.2094596 25.7645526, -80.2095053 25.7645533, -80.2095047 25.7645821, -80.2094605 25.7645814, -80.2094586 25.7646721))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435375609@1"", ""update_time"": ""2016-08-02T21:11:09.000Z"", ""confidence"": null}]",,,,False,8.4,False,,,,,,,,,,,,,,OpenStreetMap,w435375609@1,2016-08-02T21:11:09.000Z,,null
163,08b44a1129daafff0200c616e34d89a0,"POLYGON ((-80.2093726 25.7646538, -80.2094226 25.7646558, -80.2094253 25.7646035, -80.2093752 25.7646014, -80.2093726 25.7646538))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435538692@1"", ""update_time"": ""2016-08-03T20:24:50.000Z"", ""confidence"": null}]",,,,False,9.5,False,,,,,,,,,,,,,,OpenStreetMap,w435538692@1,2016-08-03T20:24:50.000Z,,null
164,08b44a1129d85fff0200cf192b23dc9c,"POLYGON ((-80.2091784 25.7646632, -80.2092649 25.7646637, -80.2092659 25.7645317, -80.2092155 25.7645314, -80.2092154 25.7645485, -80.2091793 25.7645483, -80.2091784 25.7646632))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435529484@1"", ""update_time"": ""2016-08-03T19:45:07.000Z"", ""confidence"": null}]",,,,False,6.8,False,,,,,,,,,,,,,,OpenStreetMap,w435529484@1,2016-08-03T19:45:07.000Z,,null
165,08b44a1129da8fff0200c07a28f715f1,"POLYGON ((-80.2096321 25.764844, -80.2097358 25.7648427, -80.2097317 25.7645855, -80.2095966 25.7645873, -80.2095985 25.7647085, -80.2096299 25.7647081, -80.2096321 25.764844))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435539688@1"", ""update_time"": ""2016-08-03T20:26:02.000Z"", ""confidence"": null}]",,,,False,9.0,False,,,,,,,,,,,,,,OpenStreetMap,w435539688@1,2016-08-03T20:26:02.000Z,,null
166,08b44a1129daafff0200a2cdd801c1eb,"POLYGON ((-80.2094659 25.7648702, -80.2095758 25.7648679, -80.2095723 25.7647261, -80.209525 25.764727, -80.2095242 25.7646962, -80.2094615 25.7646974, -80.2094659 25.7648702))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435541726@1"", ""update_time"": ""2016-08-03T20:29:06.000Z"", ""confidence"": null}]",,,,False,8.4,False,,,,,,,,,,,,,,OpenStreetMap,w435541726@1,2016-08-03T20:29:06.000Z,,null
167,08b44a1129daafff0200cf5cbcf966e6,"POLYGON ((-80.2093415 25.7646819, -80.2093425 25.7648448, -80.2094252 25.7648444, -80.2094242 25.7646815, -80.2093415 25.7646819))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435578356@1"", ""update_time"": ""2016-08-04T01:11:32.000Z"", ""confidence"": null}]",,,,False,11.6,False,,,,,,,,,,,,,,OpenStreetMap,w435578356@1,2016-08-04T01:11:32.000Z,,null
168,08b44a1129daafff020043a38ced70ae,"POLYGON ((-80.2092076 25.7648642, -80.2093007 25.7648644, -80.2093013 25.7646764, -80.2091975 25.7646761, -80.2091973 25.7647528, -80.2092079 25.7647528, -80.2092076 25.7648642))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435531679@1"", ""update_time"": ""2016-08-03T19:48:17.000Z"", ""confidence"": null}]",,,,False,8.1,False,,,,,,,,,,,,,,OpenStreetMap,w435531679@1,2016-08-03T19:48:17.000Z,,null
169,08b44a1129d80fff020023a50e86d1cc,"POLYGON ((-80.2084991 25.7645526, -80.2084995 25.7645961, -80.208462 25.7645964, -80.2084625 25.7646507, -80.2086921 25.7646488, -80.2086911 25.7645511, -80.2084991 25.7645526))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435884613@1"", ""update_time"": ""2016-08-05T22:21:01.000Z"", ""confidence"": null}]",,,,False,8.4,False,,,,,,,,,,,,,,OpenStreetMap,w435884613@1,2016-08-05T22:21:01.000Z,,null
170,08b44a1129d85fff02006ea3259b1e46,"POLYGON ((-80.2088954 25.7647395, -80.2089389 25.7647415, -80.2089373 25.7647699, -80.2090274 25.764774, -80.2090305 25.7647164, -80.2090039 25.7647152, -80.2090064 25.7646703, -80.2088995 25.7646655, -80.2088954 25.7647395))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435808469@1"", ""update_time"": ""2016-08-05T13:20:24.000Z"", ""confidence"": null}]",,,,False,8.2,False,,,,,,,,,,,,,,OpenStreetMap,w435808469@1,2016-08-05T13:20:24.000Z,,null
171,08b44a1129d81fff020033ebaa028c97,"POLYGON ((-80.2090701 25.7649002, -80.2091219 25.7649002, -80.2091219 25.764886, -80.2091525 25.764886, -80.2091525 25.7648081, -80.2090453 25.7648081, -80.2090453 25.7647855, -80.2090167 25.7647855, -80.2090167 25.7648296, -80.2089888 25.7648295, -80.2089888 25.7648047, -80.2089153 25.7648047, -80.2089153 25.7648778, -80.2090163 25.7648778, -80.2090163 25.7648876, -80.2090701 25.7648877, -80.2090701 25.7649002))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436039469@1"", ""update_time"": ""2016-08-07T02:10:17.000Z"", ""confidence"": null}]",,,,False,8.2,False,,,,,,,,,,,,,,OpenStreetMap,w436039469@1,2016-08-07T02:10:17.000Z,,null
172,08b44a1129d80fff0200744b1c3dbb2b,"POLYGON ((-80.2085017 25.7646714, -80.2085037 25.7647883, -80.2085963 25.764787, -80.2085958 25.7647553, -80.2086757 25.7647542, -80.2086743 25.7646691, -80.2085017 25.7646714))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435391317@1"", ""update_time"": ""2016-08-02T22:15:25.000Z"", ""confidence"": null}]",,,,False,15.8,False,,,,,,,,,,,,,,OpenStreetMap,w435391317@1,2016-08-02T22:15:25.000Z,,null
173,08b44a1129d83fff02009ebd88d612f9,"POLYGON ((-80.2084581 25.7649352, -80.2085094 25.7649344, -80.2085083 25.7648748, -80.2085481 25.7648742, -80.2085485 25.7648928, -80.208684 25.7648906, -80.2086836 25.7648694, -80.2087085 25.764869, -80.2087079 25.7648349, -80.2085209 25.7648379, -80.2085205 25.7648176, -80.2084558 25.7648186, -80.2084581 25.7649352))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435847597@1"", ""update_time"": ""2016-08-05T18:02:59.000Z"", ""confidence"": null}]",,,,False,12.8,False,,,,,,,,,,,,,,OpenStreetMap,w435847597@1,2016-08-05T18:02:59.000Z,,null
174,08b44a1129dabfff02007c5e87eda32f,"POLYGON ((-80.209668 25.7651077, -80.2096681 25.7651219, -80.2096205 25.7651222, -80.209622 25.7653098, -80.2096991 25.7653093, -80.2096987 25.765256, -80.2097473 25.7652556, -80.209746 25.7651072, -80.209668 25.7651077))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435583778@1"", ""update_time"": ""2016-08-04T03:05:18.000Z"", ""confidence"": null}]",,,,False,12.7,False,,,,,,,,,,,,,,OpenStreetMap,w435583778@1,2016-08-04T03:05:18.000Z,,null
175,08b44a1129dabfff0200767624242c96,"POLYGON ((-80.2094875 25.7651292, -80.2094897 25.7652533, -80.209475 25.7652536, -80.2094765 25.7653403, -80.2095734 25.7653389, -80.2095721 25.7652609, -80.2095839 25.7652608, -80.2095816 25.7651278, -80.2094875 25.7651292))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436041146@1"", ""update_time"": ""2016-08-07T02:12:52.000Z"", ""confidence"": null}]",,,,False,7.9,False,,,,,,,,,,,,,,OpenStreetMap,w436041146@1,2016-08-07T02:12:52.000Z,,null
176,08b44a1129d8cfff02000b44fdd09753,"POLYGON ((-80.209367 25.7652655, -80.2094418 25.7652644, -80.209439 25.7651076, -80.2093635 25.7651086, -80.209364 25.7651361, -80.2093247 25.7651367, -80.2093268 25.7652552, -80.2093668 25.7652546, -80.209367 25.7652655))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436032858@1"", ""update_time"": ""2016-08-07T01:22:04.000Z"", ""confidence"": null}]",,,,False,7.9,False,,,,,,,,,,,,,,OpenStreetMap,w436032858@1,2016-08-07T01:22:04.000Z,,null
177,08b44a1129d8cfff02001903de0c3ae2,"POLYGON ((-80.2093357 25.7652937, -80.2093368 25.7653213, -80.2094043 25.7653187, -80.2094031 25.7652914, -80.2093357 25.7652937))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w640367958@1"", ""update_time"": ""2018-11-02T19:25:40.000Z"", ""confidence"": null}]",,,,False,2.7,False,,,,,,,,,,,,,,OpenStreetMap,w640367958@1,2018-11-02T19:25:40.000Z,,null
178,08b44a1129d8cfff020011be55eeb15e,"POLYGON ((-80.2092687 25.7652686, -80.2093086 25.7652674, -80.2093032 25.7651121, -80.2092274 25.7651142, -80.2092316 25.7652357, -80.2092675 25.7652347, -80.2092687 25.7652686))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435844732@1"", ""update_time"": ""2016-08-05T17:59:25.000Z"", ""confidence"": null}]",,,,False,8.1,False,,,,,,,,,,,,,,OpenStreetMap,w435844732@1,2016-08-05T17:59:25.000Z,,null
179,08b44a1129d8cfff0200c7720eafbd8a,"POLYGON ((-80.209339 25.7653268, -80.2093414 25.7653758, -80.2094016 25.7653737, -80.2093996 25.7653244, -80.209339 25.7653268))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w640369282@1"", ""update_time"": ""2018-11-02T19:27:49.000Z"", ""confidence"": null}]",,,,False,3.3,False,,,,,,,,,,,,,,OpenStreetMap,w640369282@1,2018-11-02T19:27:49.000Z,,null
180,08b44a1129d8cfff020000ecf7b7119e,"POLYGON ((-80.2091298 25.7654443, -80.2091956 25.7654425, -80.2091925 25.7653486, -80.209118 25.7653506, -80.2091204 25.7654213, -80.209129 25.765421, -80.2091298 25.7654443))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w640369116@1"", ""update_time"": ""2018-11-02T19:27:32.000Z"", ""confidence"": null}]",,,,False,5.6,False,,,,,,,,,,,,,,OpenStreetMap,w640369116@1,2018-11-02T19:27:32.000Z,,null
181,08b44a1129d8cfff02000b10bab3ebe1,"POLYGON ((-80.2092038 25.7654605, -80.2093232 25.7654589, -80.2093226 25.7654227, -80.2093077 25.7654229, -80.2093073 25.7653991, -80.2092028 25.7654005, -80.2092038 25.7654605))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w640368842@1"", ""update_time"": ""2018-11-02T19:26:59.000Z"", ""confidence"": null}]",,,,False,4.4,False,,,,,,,,,,,,,,OpenStreetMap,w640368842@1,2018-11-02T19:26:59.000Z,,null
182,08b44a1129d88fff020036301a99f78d,"POLYGON ((-80.2090009 25.7655492, -80.2089544 25.7655502, -80.2089612 25.7658073, -80.208963 25.7658239, -80.2089814 25.7658338, -80.209009 25.7658409, -80.2094734 25.7658309, -80.2094651 25.765518, -80.2091843 25.765524, -80.2091836 25.7654997, -80.2089997 25.7655036, -80.2090009 25.7655492))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436110161@1"", ""update_time"": ""2016-08-07T14:02:45.000Z"", ""confidence"": null}]",,,,False,50.6,False,,,,,,,,,,,,,,OpenStreetMap,w436110161@1,2016-08-07T14:02:45.000Z,,null
183,08b44a1129d81fff0200f22fcfda4356,"POLYGON ((-80.2089259 25.7652125, -80.2091641 25.7652159, -80.2091646 25.765187, -80.2091831 25.7651873, -80.2091841 25.7651329, -80.2089273 25.7651293, -80.2089259 25.7652125))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435539427@1"", ""update_time"": ""2016-08-03T20:25:37.000Z"", ""confidence"": null}]",,,,False,7.7,False,,,,,,,,,,,,,,OpenStreetMap,w435539427@1,2016-08-03T20:25:37.000Z,,null
184,08b44a1129d8efff020029c922d713fd,"POLYGON ((-80.2089389 25.7652577, -80.2089404 25.7653344, -80.2090884 25.765332, -80.2090869 25.7652553, -80.2089389 25.7652577))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435747273@1"", ""update_time"": ""2016-08-05T03:10:53.000Z"", ""confidence"": null}]",,,,False,7.8,False,,,,,,,,,,,,,,OpenStreetMap,w435747273@1,2016-08-05T03:10:53.000Z,,null
185,08b44a1129d83fff02005ea6c8ef4324,"POLYGON ((-80.2084825 25.7651119, -80.208482 25.7652014, -80.2087031 25.7652024, -80.2087036 25.7651128, -80.2084825 25.7651119))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435740542@1"", ""update_time"": ""2016-08-05T01:51:56.000Z"", ""confidence"": null}]",,,,False,7.7,False,,,,,,,,,,,,,,OpenStreetMap,w435740542@1,2016-08-05T01:51:56.000Z,,null
186,08b44a1129d83fff02002bfe382251ab,"POLYGON ((-80.2085232 25.7652223, -80.2085231 25.7652601, -80.2084907 25.76526, -80.2084905 25.7653273, -80.2086207 25.7653276, -80.2086208 25.7652876, -80.208694 25.7652877, -80.2086942 25.7652227, -80.2085232 25.7652223))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435577402@1"", ""update_time"": ""2016-08-04T01:09:52.000Z"", ""confidence"": null}]",,,,False,10.0,False,,,,,,,,,,,,,,OpenStreetMap,w435577402@1,2016-08-04T01:09:52.000Z,,null
187,08b44a1129d8efff02004660aaedeace,"POLYGON ((-80.2089714 25.7653916, -80.2089744 25.7654697, -80.2091103 25.7654654, -80.2091073 25.7653873, -80.2089714 25.7653916))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w640369204@1"", ""update_time"": ""2018-11-02T19:27:39.000Z"", ""confidence"": null}]",,,,False,3.5,False,,,,,,,,,,,,,,OpenStreetMap,w640369204@1,2018-11-02T19:27:39.000Z,,null
188,08b44a1129d9dfff0200e6bb13e3b83f,"POLYGON ((-80.2085283 25.7653697, -80.2085289 25.7654195, -80.2085107 25.7654197, -80.2085113 25.7654755, -80.2086922 25.7654738, -80.208691 25.7653682, -80.2085283 25.7653697))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435810664@1"", ""update_time"": ""2016-08-05T13:23:52.000Z"", ""confidence"": null}]",,,,False,10.4,False,,,,,,,,,,,,,,OpenStreetMap,w435810664@1,2016-08-05T13:23:52.000Z,,null
189,08b44a1129d82fff0200d9660dc9079d,"POLYGON ((-80.2082435 25.7646535, -80.2083401 25.7646557, -80.2083406 25.7646354, -80.2083842 25.7646364, -80.2083857 25.7645839, -80.2083328 25.7645826, -80.2083337 25.764552, -80.2082432 25.7645498, -80.2082422 25.7645858, -80.2082093 25.7645851, -80.2082082 25.7646229, -80.2082444 25.7646237, -80.2082435 25.7646535))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435541387@1"", ""update_time"": ""2016-08-03T20:28:33.000Z"", ""confidence"": null}]",,,,False,7.5,False,,,,,,,,,,,,,,OpenStreetMap,w435541387@1,2016-08-03T20:28:33.000Z,,null
190,08b44a1129d95fff02005f375cd2ae7e,"POLYGON ((-80.207792 25.7645679, -80.2077927 25.7646507, -80.2079457 25.7646495, -80.207945 25.7645668, -80.207792 25.7645679))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435538325@1"", ""update_time"": ""2016-08-03T20:24:29.000Z"", ""confidence"": null}]",,,,False,7.7,False,,,,,,,,,,,,,,OpenStreetMap,w435538325@1,2016-08-03T20:24:29.000Z,,null
191,08b44a1129d82fff020074cb26135c76,"POLYGON ((-80.2083146 25.7646817, -80.2083145 25.7647162, -80.2082082 25.7647159, -80.2082079 25.7647935, -80.2083947 25.764794, -80.2083951 25.764682, -80.2083146 25.7646817))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435740343@1"", ""update_time"": ""2016-08-05T01:51:37.000Z"", ""confidence"": null}]",,,,False,7.7,False,,,,,,,,,,,,,,OpenStreetMap,w435740343@1,2016-08-05T01:51:37.000Z,,null
192,08b44a1129d82fff020030071625e002,"POLYGON ((-80.2084114 25.7648335, -80.2084087 25.7649151, -80.2084478 25.7649162, -80.2084513 25.7648113, -80.208392 25.7648109, -80.2083925 25.7648327, -80.2084114 25.7648335))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435388068@1"", ""update_time"": ""2016-08-02T22:10:47.000Z"", ""confidence"": null}]",,,,False,7.2,False,,,,,,,,,,,,,,OpenStreetMap,w435388068@1,2016-08-02T22:10:47.000Z,,null
193,08b44a1129d82fff0200a671a4ad9b99,"POLYGON ((-80.2083925 25.7648327, -80.2082264 25.7648361, -80.2082294 25.7649392, -80.2083963 25.7649353, -80.2083925 25.7648327))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435389582@1"", ""update_time"": ""2016-08-02T22:12:42.000Z"", ""confidence"": null}]",,,,False,9.6,False,,,,,,,,,,,,,,OpenStreetMap,w435389582@1,2016-08-02T22:12:42.000Z,,null
194,08b44a1129d91fff0200d8bcf480e977,"POLYGON ((-80.2077991 25.7647091, -80.207799 25.7647876, -80.2079805 25.7647877, -80.2079806 25.7647092, -80.2077991 25.7647091))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435585183@1"", ""update_time"": ""2016-08-04T03:06:58.000Z"", ""confidence"": null}]",,,,False,7.8,False,,,,,,,,,,,,,,OpenStreetMap,w435585183@1,2016-08-04T03:06:58.000Z,,null
195,08b44a1129d91fff02006ac8d0fd23fa,"POLYGON ((-80.2078003 25.7649186, -80.2079295 25.7649216, -80.2079321 25.7648293, -80.2078029 25.7648263, -80.2078003 25.7649186))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435585807@1"", ""update_time"": ""2016-08-04T03:07:46.000Z"", ""confidence"": null}]",,,,False,10.6,False,,,,,,,,,,,,,,OpenStreetMap,w435585807@1,2016-08-04T03:07:46.000Z,,null
196,08b44a1129d90fff0200943561e2bc1f,"POLYGON ((-80.2075261 25.7646561, -80.2075897 25.764658, -80.2075891 25.7646724, -80.2076251 25.7646736, -80.2076257 25.7646565, -80.2076731 25.764658, -80.2076761 25.7645784, -80.2075293 25.7645738, -80.2075261 25.7646561))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435539633@1"", ""update_time"": ""2016-08-03T20:25:57.000Z"", ""confidence"": null}]",,,,False,7.7,False,,,,,,,,,,,,,,OpenStreetMap,w435539633@1,2016-08-03T20:25:57.000Z,,null
197,08b44a1129d92fff0200cfbfa595e9e2,"POLYGON ((-80.2070192 25.7642064, -80.2070427 25.7649296, -80.2071429 25.764927, -80.2071195 25.7642037, -80.2070192 25.7642064))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435807943@1"", ""update_time"": ""2016-08-05T13:19:47.000Z"", ""confidence"": null}]",,,,False,7.4,False,,,,,,,,,,,,,,OpenStreetMap,w435807943@1,2016-08-05T13:19:47.000Z,,null
198,08b44a1129d91fff02002a5a8a5cc37f,"POLYGON ((-80.2075269 25.7647196, -80.2075272 25.7647997, -80.2077044 25.7647993, -80.2077041 25.7647191, -80.2075269 25.7647196))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435520283@1"", ""update_time"": ""2016-08-03T18:52:30.000Z"", ""confidence"": null}]",,,,False,8.0,False,,,,,,,,,,,,,,OpenStreetMap,w435520283@1,2016-08-03T18:52:30.000Z,,null
199,08b44a1129d91fff02002018e127daab,"POLYGON ((-80.2075297 25.7648365, -80.2075293 25.7649262, -80.2076925 25.7649268, -80.2076929 25.7648371, -80.2075297 25.7648365))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435539537@1"", ""update_time"": ""2016-08-03T20:25:48.000Z"", ""confidence"": null}]",,,,False,10.0,False,,,,,,,,,,,,,,OpenStreetMap,w435539537@1,2016-08-03T20:25:48.000Z,,null
200,08b44a1129d92fff02003bc88a22ff49,"POLYGON ((-80.2071634 25.7645834, -80.2071702 25.764923, -80.2072798 25.7649212, -80.207273 25.7645816, -80.2071634 25.7645834))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435748591@1"", ""update_time"": ""2016-08-05T03:13:28.000Z"", ""confidence"": null}]",,,,False,7.4,False,,,,,,,,,,,,,,OpenStreetMap,w435748591@1,2016-08-05T03:13:28.000Z,,null
201,08b44a1129d9cfff02004a9cb38376e4,"POLYGON ((-80.2082133 25.7652038, -80.2083623 25.765206, -80.2083625 25.7651932, -80.2083848 25.7651935, -80.2083861 25.7651236, -80.2083531 25.7651232, -80.2083533 25.7651114, -80.208215 25.7651093, -80.2082133 25.7652038))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435732788@1"", ""update_time"": ""2016-08-05T01:07:31.000Z"", ""confidence"": null}]",,,,False,9.5,False,,,,,,,,,,,,,,OpenStreetMap,w435732788@1,2016-08-05T01:07:31.000Z,,null
202,08b44a1129d9dfff0200531c9244ca0e,"POLYGON ((-80.2083792 25.7653319, -80.2084389 25.7653345, -80.2084447 25.7652249, -80.208385 25.7652224, -80.2083792 25.7653319))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435527415@1"", ""update_time"": ""2016-08-03T19:42:50.000Z"", ""confidence"": null}]",,,,False,7.6,False,,,,,,,,,,,,,,OpenStreetMap,w435527415@1,2016-08-03T19:42:50.000Z,,null
203,08b44a1129d9cfff02006eed7a39142d,"POLYGON ((-80.2082214 25.765353, -80.2083369 25.7653515, -80.208336 25.7652927, -80.2083085 25.765293, -80.2083077 25.7652447, -80.2082198 25.7652458, -80.2082214 25.765353))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435845535@1"", ""update_time"": ""2016-08-05T18:00:18.000Z"", ""confidence"": null}]",,,,False,8.3,False,,,,,,,,,,,,,,OpenStreetMap,w435845535@1,2016-08-05T18:00:18.000Z,,null
204,08b44a1129d9efff0200441251651b6a,"POLYGON ((-80.2077308 25.7652209, -80.2077842 25.7652222, -80.2077839 25.7652324, -80.2078244 25.7652334, -80.2078248 25.7652209, -80.207921 25.7652233, -80.2079207 25.7652327, -80.2079688 25.7652339, -80.207972 25.7651274, -80.2077842 25.7651227, -80.2077836 25.765142, -80.2077332 25.7651408, -80.2077308 25.7652209))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435531771@1"", ""update_time"": ""2016-08-03T19:48:26.000Z"", ""confidence"": null}]",,,,False,8.0,False,,,,,,,,,,,,,,OpenStreetMap,w435531771@1,2016-08-03T19:48:26.000Z,,null
205,08b44a1129d9efff0200842834fd36b8,"POLYGON ((-80.2077484 25.7653672, -80.207885 25.7653657, -80.2078838 25.7652743, -80.2078351 25.7652748, -80.2078347 25.7652416, -80.2077468 25.7652425, -80.2077484 25.7653672))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435731266@1"", ""update_time"": ""2016-08-05T01:04:59.000Z"", ""confidence"": null}]",,,,False,14.9,False,,,,,,,,,,,,,,OpenStreetMap,w435731266@1,2016-08-05T01:04:59.000Z,,null
206,08b44a1129d9dfff020083eeba903830,"POLYGON ((-80.2081871 25.7653616, -80.2081888 25.7654202, -80.2084241 25.7654146, -80.2084223 25.765356, -80.2081871 25.7653616))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436110015@1"", ""update_time"": ""2016-08-07T14:02:32.000Z"", ""confidence"": null}]",,,,False,8.8,False,,,,,,,,,,,,,,OpenStreetMap,w436110015@1,2016-08-07T14:02:32.000Z,,null
207,08b44a1129d9dfff02005228c6a22ae8,"POLYGON ((-80.2082763 25.7656338, -80.2085884 25.7656304, -80.2085872 25.765543, -80.2084205 25.7655448, -80.2084201 25.7655158, -80.2082762 25.7655174, -80.208276 25.765503, -80.2081905 25.765504, -80.2081909 25.7655398, -80.208275 25.7655389, -80.2082763 25.7656338))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w435883762@1"", ""update_time"": ""2016-08-05T22:19:46.000Z"", ""confidence"": null}]",,,,False,10.3,False,,,,,,,,,,,,,,OpenStreetMap,w435883762@1,2016-08-05T22:19:46.000Z,,null
208,08b44a1129d9efff0200bb41286f1fac,"POLYGON ((-80.2075469 25.7652409, -80.2076412 25.7652435, -80.2076421 25.7652174, -80.2076756 25.7652183, -80.2076751 25.7652346, -80.2077112 25.7652356, -80.2077144 25.7651388, -80.2075505 25.7651344, -80.2075469 25.7652409))",0,"[{""property"": """", ""dataset"": ""OpenStreetMap"", ""record_id"": ""w436126500@1"", ""update_time"": ""2016-08-07T15:21:56.000Z"", ""confidence"": null}]",,,,False,14.5,False,,,,,,,,,,,,,,OpenStreetMap,w436126500@1,2016-08-07T15:21:56.000Z,,null
